"","ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","x1_p","x2_p","x3_p","x4_p","x5_p","x6_p","x7_p","x8_p","x9_p","x10_p","x11_p","pred.asli","pred.disk","pred.asli1","pred.disk1"
"9771",9771,215,21985,68,0.778569943,0.993454727,10846,0.996441234,0,0,11.3,4.7,0,2,2,3,2,5,4,3,1,1,5,5,1,1,0,0
"7842",7842,3,4366,5,0.791461412,0.71001642,13642,0.57266596,0,0,6.7,4,0,1,1,2,2,2,4,1,1,1,4,5,1,1,0,0
"19020",19020,3,9947,5,0.739431913,0.757059315,3869,1,378,30669,1,0.7,0,1,2,2,1,2,3,3,3,4,2,2,1,1,0,0
"47972",47972,2,5425,4,0.888888889,0.977777778,3778,0.898098633,3357,31723,2.7,1.3,1,1,1,2,3,4,3,1,6,4,2,2,1,1,0,0
"48317",48317,87,17472,38,0.827200539,0.996794872,7325,0.957106487,0,396,6.7,5.3,0,2,2,3,2,5,3,2,1,1,4,5,1,1,0,0
"45034",45034,24,23343,16,0.761911644,0.984848485,561,0.404761905,0,50,7,3.3,0,2,2,3,1,4,2,1,1,1,4,4,1,1,0,0
"15819",15819,13,13976,9,0.44589929,0.749180292,944,0.380952381,152,19167,0,0,0,2,2,3,1,2,2,1,3,3,1,1,1,1,0,0
"31510",31510,9,7393,3,0.821428571,0.464285714,2089,0.087114338,2141,23857,2,1.7,0,2,1,2,2,2,2,1,5,3,2,2,1,1,0,0
"11249",11249,81,46757,70,0.815598605,0.899035058,7542,0.410749048,350,20293,15,7,1,2,2,3,2,3,3,1,3,3,5,5,1,1,0,0
"29205",29205,96,64376,105,0.705750701,0.783173661,13069,0.721998115,0,0,12.7,4.3,0,2,4,3,1,2,4,1,1,1,5,5,1,1,0,0
"3898",3898,373,48316,69,0.767164064,0.9750628,278,0.059325715,0,0,18.7,11,0,2,2,3,1,4,2,1,1,1,5,5,1,1,0,0
"29935",29935,63,29379,11,0.83572322,0.800343965,3719,0.419678809,1035,33013,1.7,1.3,0,2,2,3,3,2,3,1,4,4,2,2,2,2,1,1
"8349",8349,23,24168,24,0.760751608,0.897187718,1919,0.807359307,1100,33965,4.3,3.3,1,2,2,3,1,3,2,1,4,4,3,4,1,1,0,0
"28182",28182,15,23671,17,0.880443695,0.860993979,5242,0.935590149,0,0,5.3,4.3,0,2,2,3,3,2,3,1,1,1,3,5,1,1,0,0
"26392",26392,128,23225,83,0.775311446,1,4683,0.993464052,209,4200,8.3,4.3,0,2,2,3,2,5,3,2,3,2,5,5,1,1,0,0
"5382",5382,69,21857,11,0.685771124,0.857814135,9097,0.514918429,413,38830,3.3,2,0,2,2,3,1,2,4,1,3,4,2,3,1,1,0,0
"48200",48200,0,430,1,1,1,3414,0.404761905,2826,33550,2.3,1.7,0,1,1,2,3,5,3,1,5,4,2,2,1,1,0,0
"23433",23433,32,35145,43,0.792660411,0.249876762,12797,0.291403861,0,0,7.3,5,0,2,2,3,2,2,4,1,1,1,4,5,1,1,0,0
"24525",24525,108,24351,26,0.87331405,0.995098039,3419,0.922705314,0,20,5.7,2.7,0,2,2,3,3,5,3,1,1,1,4,4,1,1,0,0
"13086",13086,220,51472,15,0.696732415,0.976806423,6428,0.967005772,1319,34091,3.7,2.3,0,2,2,3,1,4,3,2,4,4,3,3,1,1,0,0
"34626",34626,29,13732,17,0.829249012,0.936363636,15221,0.936788064,0,3689,6.7,1,0,2,2,3,2,3,4,1,1,2,4,2,1,1,0,0
"43911",43911,11,2164,9,0.667880346,1,25739,1,0,7184,6.3,2.3,0,2,1,3,1,5,4,3,1,2,4,3,1,1,0,0
"12783",12783,71,25131,24,0.796548822,0.993939394,6131,1,0,0,9.7,6.3,0,2,2,3,2,5,3,3,1,1,5,5,1,1,0,0
"23546",23546,50,65791,43,0.759294046,0.990823156,1553,0.98245614,0,0,14.7,10,0,2,4,3,1,4,2,2,1,1,5,5,1,1,0,0
"16606",16606,216,51673,111,0.724478282,0.991936987,1658,0.933333333,527,20733,7.3,4.7,1,2,2,3,1,4,2,1,3,3,4,5,1,1,0,0
"19830",19830,293,23486,26,0.656534326,0.991666667,146,1,0,60,7.3,4.7,1,2,2,3,1,4,2,3,1,1,4,5,1,1,0,0
"46402",46402,71,9156,12,0.890269151,0.938095238,142,1,2,8749,3.3,2,0,2,1,3,3,3,2,3,2,2,2,3,1,1,0,0
"3536",3536,25,5846,9,0.68983269,0.990990991,2497,1,23,3983,2.7,1.7,0,2,1,3,1,4,3,3,2,2,2,2,1,1,0,0
"32366",32366,32,33120,17,0.677124183,0.774698341,100,0,0,0,7.3,2.7,0,2,2,3,1,2,1,1,1,1,4,4,1,1,0,0
"16",16,3,6603,4,0.650757576,0.843560606,18458,0.610820751,0,1080,5.7,4,0,1,1,2,1,2,4,1,1,1,4,5,1,1,0,0
"34394",34394,10,18059,11,0.731481482,0.805555556,25403,0.567643436,0,0,6.3,2.3,0,2,2,3,1,2,4,1,1,1,4,3,1,1,0,0
"39083",39083,17,10951,16,0.75040542,1,1225,0.948717949,214,34552,3,2,1,2,2,3,1,5,2,2,3,4,2,3,1,1,0,0
"25317",25317,40,37289,41,0.677014416,0.947311729,27622,0.806812393,0,0,12.3,8.7,0,2,2,3,1,3,4,1,1,1,5,5,1,1,0,0
"38527",38527,34,13071,11,0.796581197,1,2367,0.992907801,1,3159,5,2.3,0,2,2,3,2,5,3,2,1,1,3,3,1,1,0,0
"38192",38192,138,47312,56,0.76692246,0.975750386,2981,0.82605042,641,13113,2.3,1,1,2,2,3,1,4,3,1,3,2,2,2,1,1,0,0
"17837",17837,90,12081,10,0.694444444,0.958333333,14956,0.856348293,84,8444,3,2.7,0,2,2,3,1,3,4,1,2,2,2,4,1,1,0,0
"29644",29644,6,11945,8,0.71271687,0.862956811,13489,0.854927282,0,380,3.7,2,0,2,2,3,1,2,4,1,1,1,3,3,1,1,0,0
"39618",39618,6,3061,2,0.678571429,1,892,0.529292929,1096,23948,3,2.3,0,2,1,2,1,5,2,1,4,3,2,3,1,1,0,0
"9606",9606,219,36838,74,0.84919936,0.989650034,13628,0.761318543,0,62,7.3,2.7,1,2,2,3,3,4,4,1,1,1,4,4,1,1,0,0
"48960",48960,83,7009,40,0.716297727,0.970501078,5780,0.959132547,764,10925,4.3,2.3,0,2,1,3,1,4,3,2,3,2,3,3,1,1,0,0
"25851",25851,0,763,2,0.888888889,1,10695,1,708,15194,8.3,4.3,0,1,1,2,3,5,4,3,3,2,5,5,1,1,0,0
"20761",20761,27,14881,13,0.68226601,0.536124795,0,0,111,33888,0.7,0.3,1,2,2,3,1,2,1,1,2,4,2,2,1,2,0,1
"17625",17625,48,21175,80,0.772417113,0.994559346,1386,0.833333333,4940,70779,2,1.3,0,2,2,3,1,5,2,1,6,6,2,2,1,1,0,0
"8365",8365,12,4734,4,0.634057971,1,12250,0.963493344,0,1671,4,2.7,0,2,1,2,1,5,4,2,1,1,3,4,1,1,0,0
"41158",41158,133,19916,34,0.774311865,1,800,1,602,13614,8.3,4.3,0,2,2,3,1,5,2,3,3,2,5,5,1,1,0,0
"10259",10259,30,22576,16,0.759001783,0.97090513,8778,0.717743528,357,25556,2.3,1.7,0,2,2,3,1,4,4,1,3,3,2,2,1,1,0,0
"792",792,2,1733,2,0.5,0.966666667,18481,0.398919232,23,8682,5,3.7,0,1,1,2,1,3,4,1,2,2,3,5,1,1,0,0
"25510",25510,46,17236,27,0.737120692,0.921907822,8064,0.963018722,0,0,8.3,1.7,0,2,2,3,1,3,4,2,1,1,5,2,1,1,0,0
"2071",2071,155,50904,60,0.68828443,0.980082575,92,1,0,0,10,4.7,0,2,2,3,1,4,1,3,1,1,5,5,1,1,0,0
"22238",22238,0,1160,1,0.333333333,1,1678,0.060606061,798,28121,2.3,1.7,1,1,1,2,1,5,2,1,3,3,2,2,1,1,0,0
"4769",4769,22,21263,21,0.825155233,0.951561093,1403,0.647516835,0,20,6.7,4.3,0,2,2,3,2,3,2,1,1,1,4,5,1,1,0,0
"26685",26685,51,18109,15,0.723311547,0.942538126,2036,0.770092593,65,20358,10,3.3,0,2,2,3,1,3,2,1,2,3,5,4,1,1,0,0
"21437",21437,12,38112,26,0.720975171,0.792819627,7228,0.650965898,0,0,7.3,3.7,0,2,2,3,1,2,3,1,1,1,4,5,1,1,0,0
"27411",27411,172,52756,138,0.777109044,0.874318709,836,0.725490196,0,0,3,2.7,0,2,2,3,2,2,2,1,1,1,2,4,1,1,0,0
"43257",43257,34,44368,13,0.725,0.510683761,7058,0.281641311,0,0,4,2,0,2,2,3,1,2,3,1,1,1,3,3,1,1,0,0
"8562",8562,92,24653,20,0.718465182,0.938831285,4778,0.486577529,991,36893,4,2,0,2,2,3,1,3,3,1,4,4,3,3,2,1,1,0
"24375",24375,87,22400,29,0.788137167,0.962045523,4153,0.884934688,0,0,2,2,0,2,2,3,2,3,3,1,1,1,2,3,1,1,0,0
"28556",28556,107,22745,29,0.835883211,0.984615385,12867,0.979280506,659,11987,3.3,1.3,0,2,2,3,3,4,4,2,3,2,2,2,1,1,0,0
"33853",33853,41,2619,2,0.5,1,19444,1,0,0,3.3,1.3,0,2,1,2,1,5,4,3,1,1,2,2,1,1,0,0
"4264",4264,24,26216,17,0.87973138,0.572890073,5900,0.888829819,453,34794,2.3,1.7,1,2,2,3,3,2,3,1,3,4,2,2,2,2,1,1
"39633",39633,94,21366,27,0.785196316,0.972948598,20742,0.682245028,256,18359,13.7,7.3,0,2,2,3,2,4,4,1,3,3,5,5,1,1,0,0
"9804",9804,350,67101,101,0.852909848,0.970244839,6044,0.864552731,0,0,12,6.7,0,2,4,3,3,4,3,1,1,1,5,5,1,1,0,0
"16319",16319,59,37389,49,0.744736735,0.954108579,2811,0.796754992,1031,57674,4,1.7,1,2,2,3,1,3,3,1,4,5,3,2,1,2,0,1
"49040",49040,46,18111,32,0.973188731,0.923671146,4844,0.80736219,1413,42203,3.7,2.7,0,2,2,3,3,3,3,1,4,5,3,4,1,1,0,0
"44040",44040,26,15862,30,0.805277262,1,2856,1,0,200,10.3,7.3,0,2,2,3,2,5,3,3,1,1,5,5,1,1,0,0
"28682",28682,0,0,0,0,0,0,0,442,27773,1.7,1.3,0,1,1,1,1,1,1,1,3,3,2,2,1,1,0,0
"16321",16321,3,6145,3,0.818376068,0.25042735,446,0.142857143,7479,105738,3.7,3,0,1,1,2,2,2,2,1,6,6,3,4,1,1,0,0
"22875",22875,34,18304,26,0.586111849,0.815710795,9906,0.704018913,0,1279,7.7,3.7,1,2,2,3,1,2,4,1,1,1,4,5,1,1,0,0
"3524",3524,2,6026,7,0.771404521,0.572631073,2867,0.444444444,172,14695,3,1.7,0,1,1,2,1,2,3,1,3,2,2,2,1,1,0,0
"30718",30718,54,109853,108,0.732446442,1,40942,0.999706573,0,0,29,7.7,0,2,5,3,1,5,4,3,1,1,5,5,1,1,0,0
"7749",7749,150,160577,126,0.863331113,0.67968143,8872,0.721690692,1574,64198,7.3,3.3,1,2,5,3,3,2,4,1,4,5,4,4,2,2,1,1
"44577",44577,163,20797,23,0.684220618,0.915204151,7414,0.767225001,2708,32018,9.3,4.7,0,2,2,3,1,3,3,1,5,4,5,5,1,1,0,0
"5926",5926,161,38663,82,0.809152907,1,9444,0.878113089,0,41,9.3,5.3,0,2,2,3,2,5,4,1,1,1,5,5,1,1,0,0
"43225",43225,174,82929,178,0.817260245,0.951272312,43163,0.960645653,0,0,7,4.7,0,2,4,3,2,3,4,2,1,1,4,5,1,1,0,0
"2284",2284,273,136698,224,0.809246429,0.95721492,8572,0.893033027,2148,33460,6.3,3,1,2,5,3,2,3,4,1,5,4,4,4,2,2,1,1
"5880",5880,321,148659,85,0.723077748,0.978396466,22719,1,832,16294,13.7,4,0,2,5,3,1,4,4,3,3,2,5,5,1,1,0,0
"36651",36651,11,27413,14,0.764520202,0.654292929,23942,0.378393639,0,18333,7.3,2.7,0,2,2,3,1,2,4,1,1,3,4,4,1,1,0,0
"40107",40107,2,2682,2,0.653679654,1,1414,0.88974359,2808,52500,4.7,3,0,1,1,2,1,5,2,1,5,5,3,4,1,1,0,0
"42197",42197,139,3305,83,0.814210932,0.992187737,4981,0.956673882,685,21823,2,1.7,0,2,1,3,2,4,3,2,3,3,2,2,1,1,0,0
"11440",11440,313,42318,271,0.74532914,0.733290799,2219,0.521587302,0,0,1,0.7,1,2,2,3,1,2,3,1,1,1,2,2,1,1,0,0
"49669",49669,198,43320,78,0.745216079,0.998544396,19681,0.988067706,440,13039,5.7,5,0,2,2,3,1,5,4,2,3,2,4,5,1,1,0,0
"38032",38032,7,1128,3,0.636363636,1,9355,1,275,17241,12,3,0,2,1,2,1,5,4,3,3,3,5,4,1,1,0,0
"7251",7251,30,25492,30,0.775510856,0.818941571,3350,0.710648148,0,0,3,2.7,0,2,2,3,2,2,3,1,1,1,2,4,1,1,0,0
"8072",8072,83,16488,33,0.728684101,1,3447,0.77134694,0,70,6,3.3,0,2,2,3,1,5,3,1,1,1,4,4,1,1,0,0
"37666",37666,51,101594,55,0.785042945,0.988772717,22581,0.971393768,0,20,9,2.7,0,2,5,3,2,4,4,2,1,1,5,4,1,1,0,0
"4540",4540,20,18047,16,0.776596887,0.927791197,16939,0.776480956,0,80,5.3,2.7,0,2,2,3,2,3,4,1,1,1,3,4,1,1,0,0
"28847",28847,23,35604,34,0.707194836,0.99046339,11188,1,0,0,8.3,3.3,0,2,2,3,1,4,4,3,1,1,5,4,1,1,0,0
"39079",39079,17,17841,11,0.850346603,0.823786889,1875,0.79352031,717,23018,3,2,1,2,2,3,3,2,2,1,3,3,2,3,1,1,0,0
"12300",12300,39,9311,12,0.730642317,0.962877624,4253,0.972968037,964,15031,4.7,3.3,0,2,1,3,1,3,3,2,4,2,3,4,1,1,0,0
"36026",36026,14,29791,10,0.826756577,0.472194472,8069,0.476363636,0,0,5.7,2,0,2,2,3,2,2,4,1,1,1,4,3,1,1,0,0
"46949",46949,115,37465,26,0.697283764,0.810979898,7681,0.455503776,0,0,10.7,7.3,0,2,2,3,1,2,3,1,1,1,5,5,1,1,0,0
"14085",14085,24,30668,25,0.832361206,0.842862206,14719,0.612667193,0,0,11,3,0,2,2,3,3,2,4,1,1,1,5,4,1,1,0,0
"37278",37278,204,30579,58,0.833948587,0.951216781,7089,0.634214797,0,0,7.7,5.3,0,2,2,3,3,3,3,1,1,1,4,5,1,1,0,0
"8000",8000,120,15543,51,0.77112782,1,11143,0.985711592,1601,37157,13.3,8,0,2,2,3,1,5,4,2,4,4,5,5,1,1,0,0
"30543",30543,2,1641,3,0.125,1,3503,1,9766,64117,1.3,0.3,0,1,1,2,1,5,3,3,6,5,2,2,1,1,0,0
"34102",34102,112,21572,19,0.686434109,1,2678,0.968992248,1,3370,2.7,2.7,0,2,2,3,1,5,3,2,1,1,2,4,1,1,0,0
"39749",39749,5,6774,6,0.711111111,0.805555556,1178,0.711111111,1704,21485,1.3,1.3,1,2,1,2,1,2,2,1,5,3,2,2,1,1,0,0
"32409",32409,153,29146,51,0.713701144,0.938018433,11089,0.669934971,0,612,12.3,4.7,0,2,2,3,1,3,4,1,1,1,5,5,1,1,0,0
"46986",46986,132,22499,47,0.715810917,0.991143317,9850,0.996254682,0,300,5.3,3.3,0,2,2,3,1,4,4,3,1,1,3,4,1,1,0,0
"39068",39068,2,7185,5,0.821371611,0.567783094,586,0.814814815,3771,40153,1.3,1.3,1,1,1,2,2,2,2,1,6,5,2,2,1,2,0,1
"30316",30316,15,26603,31,0.798803392,0.851372807,4050,0.820924936,0,0,2,1,0,2,2,3,2,2,3,1,1,1,2,2,1,1,0,0
"30783",30783,62,25013,37,0.73424468,0.970425095,917,0.973290598,1,3338,11.7,7,0,2,2,3,1,4,2,2,1,1,5,5,1,1,0,0
"16073",16073,20,33174,43,0.730977328,0.972518617,28331,0.916119768,0,0,3.7,1.7,0,2,2,3,1,4,4,1,1,1,3,2,1,1,0,0
"38968",38968,0,224,0,0,1,0,0,571,30967,3.7,2,0,1,1,1,1,5,1,1,3,4,3,3,1,1,0,0
"25607",25607,6,4153,6,0.657509158,0.937728938,400,0.944444444,24,17689,4.7,2.7,0,2,1,2,1,3,2,1,2,3,3,4,1,1,0,0
"898",898,4,3423,3,0.522222222,0.866666667,1194,1,709,14517,1,1.3,0,1,1,2,1,2,2,3,3,2,2,2,1,1,0,0
"35818",35818,160,18894,60,0.790997203,0.983012868,3736,0.903631082,0,6153,10,7.3,0,2,2,3,2,4,3,1,1,2,5,5,1,1,0,0
"45590",45590,61,23244,52,0.749917729,0.981750602,12114,0.885345642,0,0,14.3,7,0,2,2,3,1,4,4,1,1,1,5,5,1,1,0,0
"49838",49838,679,62660,77,0.66415524,1,13947,0.910352189,111,14931,20,8.7,0,2,4,3,1,5,4,1,2,2,5,5,1,1,0,0
"44991",44991,41,71083,56,0.700155275,0.987505363,16083,0.9792343,0,180,7.3,6.3,0,2,4,3,1,4,4,2,1,1,4,5,1,1,0,0
"7531",7531,3,7264,4,0.666971917,0.514652015,8556,0.481972847,1986,83717,11,6.7,0,1,1,2,1,2,4,1,5,6,5,5,1,1,0,0
"35856",35856,90,15925,20,0.913549574,1,21756,0.990385995,0,0,13.3,5.3,0,2,2,3,3,5,4,2,1,1,5,5,1,1,0,0
"48775",48775,19,28269,11,0.730118354,0.788199965,4725,0.717709877,0,0,11.3,4.3,0,2,2,3,1,2,3,1,1,1,5,5,1,1,0,0
"12312",12312,4,1851,2,1,1,2172,0.836037863,192,16914,1.3,1.3,0,1,1,2,3,5,3,1,3,2,2,2,1,1,0,0
"22044",22044,6,1414,2,0.690476191,0.910714286,18978,0.942556986,0,0,6,3.7,0,2,1,2,1,3,4,1,1,1,4,5,1,1,0,0
"7378",7378,138,41090,79,0.666435191,0.99457647,10483,0.636928102,0,0,5,3.3,0,2,2,3,1,5,4,1,1,1,3,4,1,1,0,0
"20585",20585,272,64979,70,0.768190391,1,1564,0.285733957,0,0,9.7,4.7,0,2,4,3,1,5,2,1,1,1,5,5,1,1,0,0
"16057",16057,161,23907,75,0.805696361,0.998616874,3206,1,221,3073,5.7,3.7,0,2,2,3,2,5,3,3,3,1,4,5,1,1,0,0
"28854",28854,238,27935,130,0.719291931,0.992516915,20497,0.965575766,0,140,13.3,3.7,0,2,2,3,1,4,4,2,1,1,5,5,1,1,0,0
"6184",6184,68,36831,11,0.50862069,1,8869,1,155,15896,5.3,1.7,1,2,2,3,1,5,4,3,3,2,3,2,1,1,0,0
"45167",45167,218,23444,91,0.717675138,0.851514775,136,1,0,0,9,3,1,2,2,3,1,2,2,3,1,1,5,4,1,1,0,0
"39458",39458,65,30416,15,0.615625,0.727879902,5064,0.912763106,0,0,5.3,2.7,0,2,2,3,1,2,3,1,1,1,3,4,1,1,0,0
"49992",49992,22,32652,19,0.709909491,0.945584046,283,1,4,821,5.3,3.7,1,2,2,3,1,3,2,3,2,1,3,5,1,1,0,0
"18680",18680,214,66524,150,0.817317274,0.985164057,503,0.833333333,0,2440,4,2.7,0,2,4,3,2,4,2,1,1,1,3,4,1,1,0,0
"38879",38879,40,19466,31,0.74605683,0.981891183,4000,0.982346109,496,31917,12,6.3,0,2,2,3,1,4,3,2,3,4,5,5,1,1,0,0
"42633",42633,466,57351,714,0.729352072,0.99804688,38961,0.821317718,0,0,15.3,2.7,0,2,2,3,1,5,4,1,1,1,5,4,1,1,0,0
"24239",24239,17,22949,15,0.675027467,0.818164506,2739,0.668298807,0,0,3,2,0,2,2,3,1,2,3,1,1,1,2,3,1,1,0,0
"16868",16868,53,13258,10,0.78989899,0.955387205,8014,0.766515123,0,1922,6.7,3,0,2,2,3,2,3,4,1,1,1,4,4,1,1,0,0
"9217",9217,2063,108959,243,0.690608122,0.996383779,3369,0.513575606,806,20026,21,19.7,0,2,5,3,1,5,3,1,3,3,5,5,1,1,0,0
"4483",4483,23,50136,35,0.808272283,0.635842109,14622,0.512650903,0,0,3.7,2,0,2,2,3,2,2,4,1,1,1,3,3,1,1,0,0
"4799",4799,215,46287,58,0.839881098,0.904661946,3008,0.455952381,2085,22096,8.7,6,1,2,2,3,3,3,3,1,5,3,5,5,1,1,0,0
"39641",39641,23,21152,47,0.746037871,0.996794872,22541,1,0,1760,13.7,7.3,0,2,2,3,1,5,4,3,1,1,5,5,1,1,0,0
"23463",23463,22,18576,9,0.882142857,0.844047619,6219,0.687899953,0,0,3.7,1.7,0,2,2,3,3,2,3,1,1,1,3,2,1,1,0,0
"45583",45583,32,24321,14,0.741227674,0.891162917,5081,0.754498426,461,16689,5.7,4,0,2,2,3,1,3,3,1,3,2,4,5,1,1,0,0
"27957",27957,7,21380,14,0.634948426,0.509788249,3225,0.511111111,0,20,3.7,2.7,0,2,2,3,1,2,3,1,1,1,3,4,1,1,0,0
"36777",36777,13,18567,20,0.621224627,0.698616757,12328,0.456904762,0,30,5.3,4,0,2,2,3,1,2,4,1,1,1,3,5,1,1,0,0
"15443",15443,7,4283,10,0.704597701,1,10241,0.968503178,1682,18333,8.3,5.3,0,2,1,3,1,5,4,2,5,3,5,5,1,1,0,0
"11501",11501,48,14904,17,0.817901235,1,11342,0.993768367,602,19970,4.7,3,0,2,2,3,2,5,4,2,3,3,3,4,1,1,0,0
"15575",15575,22,9329,8,0.737254902,0.708932462,4878,0.699855156,0,0,4.7,1.3,0,2,1,3,1,2,3,1,1,1,3,2,1,1,0,0
"2945",2945,16,9414,36,0.750094296,0.987106844,16511,0.905900968,0,1715,9.7,4.3,0,2,2,3,1,4,4,1,1,1,5,5,1,1,0,0
"9321",9321,267,56572,95,0.724236443,0.997118156,3267,0.977777778,0,0,19.7,5.3,0,2,2,3,1,5,3,2,1,1,5,5,1,1,0,0
"4085",4085,106,4546,22,0.634794776,0.984724813,6773,0.996222852,210,20565,10.3,5.7,0,2,1,3,1,4,3,3,3,3,5,5,1,1,0,0
"20402",20402,171,13092,39,0.743376429,0.982517723,4449,0.995957084,4264,26250,5.3,4,0,2,2,3,1,4,3,3,6,3,3,5,1,1,0,0
"35218",35218,219,24579,46,0.691981765,0.960847412,733,1,0,0,1.3,0.7,1,2,2,3,1,3,2,3,1,1,2,2,1,1,0,0
"20751",20751,109,59768,98,0.822793753,0.98228201,2150,0.796717172,0,20,4.7,2,0,2,4,3,2,4,3,1,1,1,3,3,1,1,0,0
"34765",34765,2,4779,4,0.799498747,0.958646617,1354,0.225877193,1667,46397,1.3,2,1,1,1,2,2,3,2,1,5,5,2,3,1,1,0,0
"21703",21703,152,23628,17,0.598965041,0.990049751,4683,1,974,91706,11.7,5.7,0,2,2,3,1,4,3,3,4,6,5,5,1,1,0,0
"23483",23483,8,5904,9,0.700232491,0.948652281,935,0.958485959,2181,35847,5,4,0,2,1,3,1,3,2,2,5,4,3,5,1,1,0,0
"27955",27955,250,21190,43,0.713264825,0.965644749,6939,0.513126779,58,9513,6.7,4,0,2,2,3,1,3,3,1,2,2,4,5,1,1,0,0
"17135",17135,38,21880,18,0.832792799,0.962730026,25504,0.945213546,155,14784,16.3,5,0,2,2,3,3,3,4,1,3,2,5,5,1,1,0,0
"21884",21884,11,8058,14,0.616755627,0.993710692,762,0.726551227,141,12801,4.7,3.7,0,2,1,3,1,5,2,1,3,2,3,5,1,1,0,0
"8261",8261,12,23550,7,0.763888889,0.066666667,367,0.4,0,11000,5.7,2.3,0,2,2,2,1,2,2,1,1,2,4,3,1,1,0,0
"47715",47715,123,40744,42,0.728820691,1,16453,0.954062272,0,0,10.7,4.3,1,2,2,3,1,5,4,2,1,1,5,5,1,1,0,0
"3341",3341,35,12761,34,0.801189595,1,4658,1,1,3348,4.3,1.7,0,2,2,3,2,5,3,3,1,1,3,2,1,1,0,0
"523",523,111,15593,31,0.554165607,1,14747,1,9,1310,10,4,0,2,2,3,1,5,4,3,2,1,5,5,1,1,0,0
"3889",3889,106,47951,44,0.838153515,0.971817843,6169,0.685378978,0,0,5.3,4.7,0,2,2,3,3,4,3,1,1,1,3,5,1,1,0,0
"6754",6754,131,16473,39,0.691044243,1,12788,1,613,25777,12,7.3,0,2,2,3,1,5,4,3,3,3,5,5,1,1,0,0
"13108",13108,5,24981,21,0.621054393,0.765813253,10506,0.933906012,0,0,8.7,3.3,0,2,2,3,1,2,4,1,1,1,5,4,1,1,0,0
"44168",44168,220,42241,73,0.70278218,0.991841492,9136,0.958284771,0,0,5.3,3.7,0,2,2,3,1,4,4,2,1,1,3,5,1,1,0,0
"11761",11761,94,92085,46,0.874425317,0.645732589,12244,0.779761905,7088,249800,7,2.3,1,2,4,3,3,2,4,1,6,6,4,3,2,2,1,1
"34017",34017,24,18562,21,0.768620929,0.772986833,5314,0.588461763,114,14597,4.7,2.3,0,2,2,3,1,2,3,1,2,2,3,3,1,1,0,0
"26991",26991,12,14946,8,0.742368742,0.763431013,964,0.671428571,26,9977,12.7,2.3,0,2,2,3,1,2,2,1,2,2,5,3,1,1,0,0
"47196",47196,122,1689,158,0.996878002,0.995917387,519,0.298245614,0,8889,6.7,1,0,2,1,3,3,5,2,1,1,2,4,2,1,1,0,0
"31879",31879,119,4600,8,0.688687783,1,2178,0.988095238,185,12428,6.3,4.7,0,2,1,3,1,5,3,2,3,2,4,5,1,1,0,0
"41703",41703,88,7478,12,0.844386608,1,7164,1,472,12593,4.7,3.3,0,2,1,3,3,5,3,3,3,2,3,4,1,1,0,0
"11197",11197,5,2095,4,0.538095238,1,3328,0.793678641,487,22738,4.7,3,0,2,1,2,1,5,3,1,3,3,3,4,1,1,0,0
"44897",44897,87,31593,23,0.704346583,0.895258989,11169,0.71421577,127,9508,5.3,2.7,0,2,2,3,1,3,4,1,3,2,3,4,1,1,0,0
"29848",29848,1,2145,4,0.7,0.666666667,983,0.977011494,717,20007,1,0.7,1,1,1,2,1,2,2,2,3,3,2,2,1,1,0,0
"6109",6109,88,52315,64,0.768129103,0.996453901,300,0.916666667,0,0,6,2,0,2,2,3,1,5,2,1,1,1,4,3,1,1,0,0
"41995",41995,20,13944,31,0.754455446,0.97948718,4346,1,0,0,5.3,2.7,0,2,2,3,1,4,3,3,1,1,3,4,1,1,0,0
"24355",24355,93,33762,97,0.754562852,0.96426327,2336,0.981481482,0,1860,5.7,2.7,0,2,2,3,1,3,3,2,1,1,4,4,1,1,0,0
"33552",33552,97,7115,39,0.83614771,0.945794857,1363,0.482897224,0,11440,10,8,0,2,1,3,3,3,2,1,1,2,5,5,1,1,0,0
"46052",46052,4,8646,4,0.777777778,0.762962963,21947,0.839998775,157,17269,16.3,3,0,1,1,2,2,2,4,1,3,3,5,4,1,1,0,0
"6844",6844,31,18453,24,0.737058824,0.970130719,8511,0.928222924,14835,249701,19.3,6,1,2,2,3,1,4,4,1,6,6,5,5,1,1,0,0
"24043",24043,88,12540,39,0.684988683,0.961050744,3333,0.575285374,0,3887,5,4,0,2,2,3,1,3,3,1,1,2,3,5,1,1,0,0
"40534",40534,69,40833,43,0.747920572,1,2661,1,0,500,7.7,4.7,0,2,2,3,1,5,3,3,1,1,4,5,1,1,0,0
"10020",10020,407,83756,91,0.778886975,0.990618925,16719,0.929615218,0,0,18.7,6.3,1,2,4,3,2,4,4,1,1,1,5,5,1,1,0,0
"6512",6512,91,25887,15,0.642352092,0.752020202,12625,0.821037755,0,663,9.7,4,0,2,2,3,1,2,4,1,1,1,5,5,1,1,0,0
"31297",31297,45,5403,8,0.781781944,0.980392157,972,1,2680,28591,4,4,0,2,1,3,2,4,2,3,5,4,3,5,1,1,0,0
"25944",25944,160,20010,31,0.543495289,1,564,0.952380952,55,1706,8.7,4.7,0,2,2,3,1,5,2,2,2,1,5,5,1,1,0,0
"43818",43818,6,3785,4,0.897222222,0.902777778,525,0.892857143,1435,34328,2.7,2.3,0,2,1,2,3,3,2,1,4,4,2,3,1,1,0,0
